1991.65753,   0.77445,   0.93157,  -0.93157
1991.66027,   0.00000,   0.93131,  -0.93131
1991.66301,  -0.09648,   0.93129,  -0.93129
1991.67397,  -0.77520,   0.94074,  -0.94074
1991.67671,  -0.58537,   0.91181,  -0.91181
1991.67945,  -0.19589,   0.91180,  -0.91180
1991.68219,   0.00000,   0.91074,  -0.91074
1991.69041,  -0.09809,   0.90671,  -0.90671
1991.69315,  -1.08536,   0.93759,  -0.93759
1991.69589,   0.19822,   0.93216,  -0.93216
1991.69863,   0.69068,   0.94385,  -0.94385
1991.70137,  -0.88889,   0.96430,  -0.96430
1991.70959,   0.39604,   0.95218,  -0.95218
1991.71233,   0.00000,   0.78616,  -0.78616
1991.71507,   0.29600,   0.77295,  -0.77295
1991.71781,   0.39331,   0.49604,  -0.49604
1991.72055,   0.29397,   0.49606,  -0.49606
1991.72877,  -0.49044,   0.49095,  -0.49095
1991.73151,   0.49044,   0.50305,  -0.50305
1991.73425,  -0.19589,   0.50449,  -0.50449
1991.73699,   0.00000,   0.47383,  -0.47383
1991.73973,  -0.19627,   0.47586,  -0.47586
1991.74795,   0.58766,   0.49320,  -0.49320
1991.75068,   0.29254,   0.46635,  -0.46635
1991.75342,  -0.29254,   0.45235,  -0.45235
1991.75616,  -0.88279,   0.49160,  -0.49160
1991.75890,  -0.59289,   0.50916,  -0.50916
1991.76712,  -0.59642,   0.52588,  -0.52588
1991.76986,   0.29866,   0.47129,  -0.47129
1991.77260,  -0.89866,   0.51042,  -0.51042
1991.77534,   0.79921,   0.51828,  -0.51828
1991.77808,   0.29806,   0.48327,  -0.48327
1991.78630,   1.18345,   0.54381,  -0.54381
1991.78904,   1.26646,   0.61313,  -0.61313
1991.79178,   0.67535,   0.62797,  -0.62797
1991.79452,  -0.28888,   0.62513,  -0.62513
1991.79726,   0.19268,   0.62316,  -0.62316
1991.80548,  -0.57915,   0.62695,  -0.62695
1991.80822,  -0.38797,   0.62335,  -0.62335
1991.81096,   0.00000,   0.62181,  -0.62181
1991.81370,  -0.78049,   0.64584,  -0.64584
1991.81644,  -0.29426,   0.64770,  -0.64770
1991.82466,   1.17189,   0.68623,  -0.68623
1991.82740,   0.58083,   0.69534,  -0.69534
1991.83014,   0.57748,   0.70420,  -0.70420
1991.83288,   0.09592,   0.67631,  -0.67631
1991.83562,  -0.28805,   0.66631,  -0.66631
1991.84384,  -0.28888,   0.65601,  -0.65601
1991.84658,  -0.19305,   0.65403,  -0.65403
1991.84932,   0.28944,   0.62575,  -0.62575
1991.85205,   0.86331,   0.62999,  -0.62999
1991.85479,   0.00000,   0.62646,  -0.62646
1991.86301,   0.19084,   0.56942,  -0.56942
1991.86575,   0.85430,   0.52966,  -0.52966
1991.86849,   0.18886,   0.50943,  -0.50943
1991.87123,  -0.09438,   0.50576,  -0.50576
1991.87397,  -3.55636,   0.94144,  -0.94144
1991.88219,   0.48804,   0.93886,  -0.93886
1991.88493,  -1.57020,   0.99860,  -0.99860
1991.88767,  -0.09896,   0.99885,  -0.99885
1991.89041,   0.39526,   0.98745,  -0.98745
1991.89315,  -0.89154,   1.00522,  -1.00522
1991.90137,  -0.29895,   0.97276,  -0.97276
1991.90411,   0.39841,   0.96816,  -0.96816
1991.90685,  -0.19901,   0.96054,  -0.96054
1991.91233,  -0.09965,   0.96056,  -0.96056
1991.92055,   1.38616,   1.00727,  -1.00727
1991.92329,   0.09828,   1.00544,  -1.00544
1991.92603,  -0.19666,   1.00547,  -1.00547
1991.92877,  -0.49334,   1.00944,  -1.00944
1991.93151,   0.39487,   0.99473,  -0.99473
1991.93973,  -0.19724,   0.99571,  -0.99571
1991.94247,  -0.09877,   0.99504,  -0.99504
1991.94521,  -0.19782,   0.97753,  -0.97753
1991.94795,   0.88714,   0.99656,  -0.99656
